Contract,tenure,MonthlyCharges,InternetService_No,InternetService_Fiber optic,OnlineSecurity,TechSupport,PaperlessBilling,SeniorCitizen,is_Autometic_payment,Churn
2,72,20.05,True,False,0,0,0,0,1,0
0,1,69.95,False,True,0,0,1,0,1,0
1,42,63.7,False,False,1,1,0,0,1,0
2,25,24.75,True,False,0,0,0,0,1,1
0,45,50.9,False,False,1,0,1,0,1,0
1,43,60.4,False,False,1,1,1,0,1,0
1,37,79.25,False,False,1,0,0,0,0,0
0,20,85.8,False,True,0,0,1,1,1,1
0,4,24.45,False,False,0,0,1,0,0,1
2,63,110.1,False,True,1,1,1,0,1,0
0,3,90.7,False,True,0,0,0,0,0,0
2,66,25.3,True,False,0,0,1,0,1,0
0,28,105.7,False,True,0,0,1,0,0,1
0,8,85.2,False,True,0,0,0,1,0,0
2,71,24.35,True,False,0,0,0,0,0,0
0,1,24.25,False,False,0,0,1,0,0,1
2,72,25.1,True,False,0,0,0,0,1,0
0,16,54.55,False,False,1,0,1,1,1,0
2,66,96.6,False,True,1,1,0,0,0,0
0,11,76.5,False,True,0,0,1,0,0,1
1,51,81.15,False,False,1,1,1,0,1,0
0,8,38.5,False,False,1,0,1,0,0,0
0,14,92.9,False,True,0,0,1,0,0,0
0,4,93.5,False,True,0,1,1,0,0,1
2,70,84.7,False,False,1,0,0,0,0,0
2,70,66.0,False,False,1,1,0,0,0,0
1,54,101.5,False,True,0,0,1,1,1,1
0,28,74.9,False,True,1,0,1,0,1,1
2,24,20.75,True,False,0,0,0,0,0,0
2,69,61.45,False,False,0,0,1,0,1,0
0,42,54.5,False,False,1,0,0,0,0,0
0,2,69.6,False,True,0,0,1,1,0,1
0,39,99.75,False,True,0,0,1,1,0,0
2,45,109.75,False,True,0,1,1,0,1,0
2,72,80.85,False,False,1,1,1,0,1,0
2,38,20.3,True,False,0,0,0,0,0,0
2,72,67.8,False,False,1,1,1,0,1,0
0,1,24.05,True,False,0,0,1,0,0,1
2,72,19.8,True,False,0,0,1,0,1,0
2,55,25.7,True,False,0,0,0,0,1,0
1,51,56.15,False,False,0,1,1,0,0,0
2,63,86.7,False,False,1,1,1,0,1,0
0,1,20.4,True,False,0,0,0,0,0,0
2,23,19.65,True,False,0,0,1,0,0,0
0,1,50.55,False,False,0,0,0,0,0,1
0,2,54.35,False,False,0,1,1,0,0,0
0,52,108.1,False,True,1,0,0,1,1,0
1,36,54.45,False,False,1,0,0,0,0,0
0,1,45.35,False,False,0,0,0,0,0,0
1,28,59.0,False,False,1,0,0,0,0,0
1,7,69.45,False,False,1,0,0,0,0,0
0,14,100.55,False,True,0,0,1,0,0,1
2,72,64.95,False,False,1,1,1,1,1,0
0,1,20.5,True,False,0,0,1,0,0,1
0,10,18.85,True,False,0,0,0,0,0,0
1,42,19.8,True,False,0,0,0,0,1,0
0,7,25.05,False,False,0,0,0,0,1,0
0,4,74.8,False,True,0,0,1,0,1,1
2,72,114.3,False,True,1,1,1,0,1,0
0,20,24.45,False,False,0,0,1,0,0,1
2,63,109.2,False,True,1,1,0,0,1,0
2,56,45.05,False,False,1,1,0,0,1,0
0,5,51.0,False,False,0,1,1,0,0,0
2,72,110.45,False,True,0,1,1,0,1,0
0,68,84.65,False,True,0,0,1,1,0,0
1,67,60.05,False,False,1,1,0,0,0,0
0,8,44.65,False,False,0,0,0,0,1,0
0,52,93.25,False,True,0,1,1,0,1,0
0,18,20.25,True,False,0,0,1,0,0,0
2,59,25.45,True,False,0,0,0,0,0,0
2,60,20.6,True,False,0,0,0,0,0,0
0,7,94.1,False,True,0,0,1,0,0,0
1,59,34.8,False,False,1,0,0,0,0,0
2,46,60.75,False,False,1,1,1,0,1,0
0,5,51.35,False,False,0,0,1,0,0,0
2,59,64.05,False,False,1,1,1,1,1,0
2,70,84.8,False,False,0,1,1,0,1,0
0,14,71.0,False,True,0,0,1,0,1,1
0,44,50.15,False,False,0,0,1,0,0,0
2,64,94.6,False,True,1,0,1,0,1,0
2,58,59.75,False,False,1,1,0,0,0,0
1,46,100.25,False,True,0,1,0,1,0,0
0,58,98.9,False,True,0,0,1,1,0,0
2,72,97.7,False,True,0,0,1,0,1,0
0,30,40.3,False,False,0,0,1,1,0,1
0,11,60.25,False,False,1,0,0,1,1,0
0,34,56.25,False,False,0,0,1,1,0,0
2,54,46.2,False,False,1,0,0,0,1,0
0,3,50.6,False,False,0,0,1,0,0,1
2,72,24.9,True,False,0,0,0,0,0,0
0,40,84.85,False,True,0,1,1,0,0,1
0,2,65.7,False,False,0,0,0,0,0,1
2,54,63.35,False,False,0,0,0,0,1,0
0,14,50.1,False,False,1,0,0,0,1,0
0,1,70.5,False,True,0,0,0,0,0,1
0,10,94.85,False,True,0,0,1,0,0,1
0,1,50.15,False,False,1,0,0,0,0,0
0,1,19.75,True,False,0,0,0,0,0,1
1,56,64.65,False,False,1,1,1,0,1,0
2,68,79.6,False,False,1,1,1,0,1,0
1,14,19.5,True,False,0,0,1,0,0,0
2,68,99.55,False,True,1,1,1,0,0,0
0,55,74.0,False,True,0,0,1,1,0,0
0,16,38.9,False,False,1,0,1,0,0,0
0,9,79.55,False,True,0,0,1,1,0,0
0,14,65.45,False,False,1,0,1,0,0,1
0,58,98.7,False,True,0,0,1,1,0,1
0,53,46.3,False,False,1,0,1,0,1,0
2,70,99.35,False,True,1,0,1,0,1,0
0,14,95.8,False,True,0,0,1,1,0,0
1,22,67.5,False,False,1,1,1,0,1,1
0,10,78.15,False,True,1,0,1,0,1,0
2,29,26.1,True,False,0,0,0,0,0,0
0,1,69.6,False,True,0,0,1,0,0,1
1,49,84.35,False,False,1,1,0,0,0,1
0,68,100.2,False,True,0,0,1,1,0,1
0,1,78.05,False,True,0,0,0,0,0,1
1,30,40.35,False,False,0,1,1,0,1,0
2,72,79.2,False,False,1,1,0,0,1,0
0,10,20.9,True,False,0,0,1,0,0,0
0,7,73.6,False,True,0,0,0,0,0,1
0,9,74.75,False,True,0,0,1,0,0,1
0,1,49.9,False,False,1,0,0,0,0,0
0,20,68.9,False,False,0,1,1,0,1,0
0,1,20.25,True,False,0,0,1,0,0,0
0,29,76.0,False,True,0,0,1,0,1,0
0,1,74.0,False,True,0,1,0,0,0,0
0,3,82.3,False,True,1,1,1,0,0,0
0,20,89.4,False,True,1,0,1,0,1,0
0,64,99.15,False,True,0,1,1,0,1,0
0,1,20.2,True,False,0,0,1,0,0,1
0,6,29.45,False,False,1,0,0,0,1,0
2,50,19.8,True,False,0,0,0,0,0,0
0,6,59.15,False,False,1,0,1,0,1,0
0,7,44.75,False,False,0,0,0,0,0,0
2,72,90.8,False,True,0,0,1,0,1,0
0,8,49.55,False,False,0,0,1,0,1,0
2,67,106.7,False,True,1,1,0,0,1,0
0,24,93.55,False,True,0,0,1,1,0,1
2,72,94.45,False,True,1,0,1,0,1,0
1,33,19.45,True,False,0,0,1,0,1,0
0,2,25.05,False,False,0,0,1,0,0,1
2,70,67.95,False,False,1,1,0,0,0,0
1,22,65.25,False,False,0,0,0,0,1,0
0,59,99.45,False,True,1,0,1,0,1,0
1,36,20.35,True,False,0,0,1,0,1,0
2,51,19.95,True,False,0,0,0,0,0,0
1,53,77.4,False,False,1,1,0,0,1,0
1,20,19.7,True,False,0,0,0,0,1,0
2,63,99.7,False,True,1,0,0,0,1,0
0,40,74.8,False,True,0,0,0,0,1,0
1,35,19.15,True,False,0,0,1,0,0,0
1,26,78.95,False,True,0,0,0,0,1,0
0,27,95.55,False,True,0,0,1,1,0,1
1,53,62.85,False,False,1,1,0,0,1,0
0,34,71.55,False,True,0,0,0,1,1,0
0,19,94.95,False,True,0,0,1,1,0,0
0,43,86.1,False,True,1,0,1,0,1,0
0,6,19.55,True,False,0,0,0,0,0,0
2,56,24.8,True,False,0,0,1,0,0,0
0,57,39.3,False,False,0,0,1,0,0,1
0,34,84.05,False,True,0,0,1,0,0,0
0,10,36.25,False,False,0,1,0,0,0,0
0,1,20.25,True,False,0,0,1,0,0,1
0,13,23.9,False,False,0,0,1,0,0,1
0,56,98.6,False,True,0,0,0,0,0,0
0,55,103.65,False,True,0,0,1,0,1,0
2,36,92.9,False,False,1,1,1,0,1,0
1,47,19.9,True,False,0,0,0,0,1,0
0,12,20.1,True,False,0,0,1,0,1,0
0,1,85.45,False,True,0,0,1,0,0,1
0,24,80.5,False,True,0,0,1,1,0,0
1,63,99.9,False,True,0,0,0,0,1,1
0,35,39.85,False,False,0,0,1,1,0,0
1,67,60.5,False,False,1,1,0,0,1,0
0,25,84.8,False,True,0,0,1,0,0,1
0,21,103.85,False,True,1,0,0,0,0,0
0,13,67.8,False,False,1,1,0,0,1,0
0,35,75.2,False,True,0,0,1,0,0,1
2,71,24.85,True,False,0,0,0,1,1,0
0,29,19.35,True,False,0,0,0,0,1,0
2,71,49.35,False,False,0,0,0,0,0,1
0,7,89.0,False,True,0,0,1,1,0,0
0,57,55.0,False,False,0,0,1,1,0,0
2,65,76.15,False,False,1,1,0,0,1,0
1,27,20.3,True,False,0,0,0,0,0,0
0,6,74.9,False,True,0,0,1,0,0,1
2,72,117.35,False,True,1,1,1,1,1,0
0,1,19.75,True,False,0,0,1,0,0,0
0,11,45.2,False,False,0,0,0,0,1,0
2,39,25.2,True,False,0,0,0,0,0,0
0,59,89.75,False,True,1,0,1,1,0,0
1,26,75.0,False,False,1,1,0,0,1,0
0,2,49.95,False,False,0,0,0,1,0,0
2,72,65.7,False,False,1,1,0,0,1,0
1,65,67.05,False,False,1,0,0,0,1,0
2,72,110.9,False,True,0,1,0,0,1,0
0,6,87.95,False,True,0,1,1,0,1,0
1,32,19.8,True,False,0,0,0,1,1,0
1,50,75.7,False,False,0,0,0,0,1,0
2,61,62.15,False,False,1,1,1,0,0,0
0,15,101.25,False,True,0,0,1,0,0,1
2,72,115.15,False,True,1,1,0,0,1,0
0,9,18.95,True,False,0,0,1,0,0,1
0,1,19.5,True,False,0,0,0,0,0,0
0,12,86.55,False,True,0,0,1,0,0,0
0,37,28.6,False,False,0,1,0,0,1,1
1,61,20.4,True,False,0,0,0,0,0,0
1,18,19.8,True,False,0,0,0,0,1,0
0,21,45.65,False,False,0,0,0,0,0,0
2,68,56.4,False,False,1,1,1,0,0,0
0,12,73.3,False,True,0,0,1,1,1,0
0,2,24.35,False,False,0,0,0,1,0,1
0,62,101.35,False,True,0,0,1,0,0,0
0,29,98.65,False,True,0,1,0,1,0,1
0,1,33.6,False,False,0,1,0,0,0,0
0,5,79.9,False,True,0,0,1,1,1,1
0,1,20.7,True,False,0,0,0,0,0,0
2,62,104.05,False,True,0,1,1,0,0,0
2,36,20.25,True,False,0,0,0,0,1,0
0,28,103.3,False,True,0,1,1,1,0,1
1,69,73.7,False,False,1,1,0,0,1,0
0,11,96.2,False,True,1,1,1,0,1,1
0,63,108.75,False,True,0,1,1,0,0,0
1,23,20.15,True,False,0,0,0,0,1,0
0,10,19.75,True,False,0,0,0,0,1,0
2,71,25.95,True,False,0,0,1,0,1,0
0,45,70.05,False,False,1,1,1,1,0,0
2,70,24.05,True,False,0,0,0,0,0,0
0,22,84.75,False,True,0,0,1,0,0,0
2,52,23.05,True,False,0,0,0,0,0,0
1,55,104.15,False,True,0,1,1,0,0,1
2,65,59.95,False,False,1,1,0,0,1,0
2,72,19.55,True,False,0,0,0,0,1,0
1,10,19.6,True,False,0,0,0,0,1,0
1,7,20.05,True,False,0,0,0,0,0,0
0,5,85.55,False,True,0,0,1,1,0,0
2,24,78.6,False,False,1,0,0,0,1,0
2,72,116.8,False,True,1,1,1,0,1,0
0,21,43.55,False,False,1,1,1,0,0,0
1,69,60.8,False,False,0,1,1,0,1,0
0,44,54.9,False,False,0,1,1,0,1,0
1,61,65.2,False,False,0,0,1,1,0,0
0,24,102.95,False,True,0,0,1,1,1,1
0,1,90.6,False,True,0,0,0,0,0,1
0,6,50.8,False,False,0,1,1,0,1,1
0,4,90.05,False,True,0,0,1,0,0,1
2,72,108.2,False,True,0,1,1,0,0,0
2,72,92.0,False,False,1,1,0,0,1,0
0,14,75.1,False,True,0,0,1,1,0,0
0,7,25.05,True,False,0,0,1,0,1,0
1,48,75.15,False,True,0,0,0,0,0,0
1,55,19.5,True,False,0,0,0,0,0,0
0,1,19.3,True,False,0,0,0,0,1,0
1,45,112.2,False,True,1,1,0,0,1,0
0,3,70.3,False,True,0,0,1,0,0,0
2,71,19.6,True,False,0,0,0,0,0,0
0,8,20.25,True,False,0,0,0,0,0,0
0,3,75.85,False,True,0,0,1,0,0,1
2,69,80.65,False,False,1,1,0,0,1,0
0,1,68.5,False,True,0,0,1,0,0,1
2,72,115.75,False,True,1,1,1,1,1,0
0,11,73.5,False,True,1,0,1,0,0,1
2,71,80.6,False,False,1,1,0,0,1,0
0,1,69.95,False,True,0,0,1,0,0,1
2,33,59.55,False,False,1,1,0,0,1,0
1,16,19.05,True,False,0,0,0,0,0,0
1,56,95.65,False,True,1,1,0,1,0,0
0,1,19.95,True,False,0,0,0,0,1,0
0,5,70.05,False,False,0,0,1,0,0,1
1,57,19.4,True,False,0,0,0,0,0,0
1,56,36.1,False,False,0,0,1,0,1,0
0,8,94.0,False,True,0,0,1,0,0,1
0,22,61.15,False,False,1,0,0,0,0,1
0,1,19.75,True,False,0,0,0,0,0,0
0,40,64.1,False,False,1,1,1,0,1,0
2,46,19.75,True,False,0,0,0,0,1,0
2,63,19.7,True,False,0,0,0,0,0,0
2,68,110.2,False,True,1,0,1,0,0,0
2,69,106.35,False,True,1,1,1,0,1,0
0,56,90.55,False,True,0,1,0,0,0,0
1,10,65.9,False,False,0,0,1,0,0,0
1,63,104.5,False,True,1,1,0,0,1,0
2,24,52.5,False,False,1,1,1,0,0,0
0,19,56.1,False,False,0,0,1,0,0,0
0,22,88.75,False,True,0,0,1,0,0,0
0,29,84.45,False,True,1,0,1,0,0,1
1,13,75.3,False,False,0,0,1,0,0,1
2,70,26.0,True,False,0,0,1,0,1,0
0,49,99.4,False,True,0,0,0,0,0,0
1,43,109.55,False,True,1,1,1,1,0,1
0,3,19.6,True,False,0,0,1,0,0,1
1,42,73.15,False,False,0,1,0,0,0,0
1,57,54.65,False,False,0,1,1,0,0,0
0,2,66.4,False,False,1,0,0,1,1,1
2,72,115.55,False,True,1,1,1,0,1,0
0,46,104.45,False,True,0,0,1,1,0,0
0,66,100.05,False,True,0,1,1,1,1,1
1,62,102.0,False,True,1,1,0,0,0,1
2,72,91.15,False,False,1,1,1,0,1,0
1,35,89.7,False,True,0,1,1,0,0,0
0,17,90.2,False,True,1,0,0,0,1,1
2,72,92.4,False,False,1,1,1,0,0,0
1,28,19.9,True,False,0,0,0,0,0,0
2,56,25.15,True,False,0,0,1,0,1,1
0,31,79.85,False,True,0,1,1,0,1,1
1,45,18.85,True,False,0,0,0,0,1,0
0,1,25.75,True,False,0,0,1,0,0,0
0,2,49.6,False,False,0,0,1,0,0,1
0,6,20.95,True,False,0,0,1,0,0,0
1,48,97.05,False,True,0,0,1,0,0,0
0,25,25.4,True,False,0,0,1,0,1,0
2,64,19.7,True,False,0,0,1,0,1,0
0,50,35.0,False,False,1,0,1,0,0,0
1,52,101.25,False,True,0,0,0,0,1,0
0,4,70.2,False,True,0,0,1,1,0,0
0,32,90.95,False,True,0,0,0,1,0,0
2,45,73.85,False,False,1,1,0,0,1,0
0,9,88.05,False,True,1,0,1,0,0,0
1,66,105.95,False,True,0,1,1,1,1,1
0,3,91.85,False,True,0,0,0,0,0,1
2,54,20.1,True,False,0,0,0,0,0,0
0,1,40.1,False,False,0,1,0,0,0,1
2,64,110.3,False,True,1,1,0,0,1,0
0,31,73.9,False,True,0,0,1,1,0,1
0,14,89.8,False,True,0,0,1,0,0,1
1,12,85.15,False,True,1,0,1,0,1,0
1,67,60.95,False,False,1,1,1,1,1,0
0,35,72.25,False,False,1,1,0,0,0,1
2,45,73.55,False,False,1,1,0,0,0,0
0,10,46.0,False,False,0,0,0,0,0,0
0,29,58.55,False,False,1,0,1,1,1,0
1,24,24.6,True,False,0,0,0,0,1,0
2,66,19.75,True,False,0,0,1,0,0,0
1,51,86.35,False,True,1,0,0,0,0,0
2,45,25.5,True,False,0,0,0,0,0,0
1,49,19.0,True,False,0,0,0,0,1,0
2,29,19.55,True,False,0,0,1,0,0,0
0,40,110.1,False,True,1,1,1,0,1,0
0,37,96.55,False,True,0,0,1,1,0,1
0,25,69.75,False,True,0,0,0,0,0,0
0,22,50.6,False,False,0,0,1,0,0,0
2,72,65.6,False,False,1,1,1,0,1,0
0,7,40.1,False,False,0,0,1,0,1,1
2,33,82.1,False,False,0,1,0,0,1,0
0,23,79.1,False,True,0,1,1,0,0,0
0,24,101.25,False,True,0,0,1,1,0,1
0,1,79.55,False,True,0,0,0,0,0,1
2,69,90.65,False,False,1,1,0,0,0,0
1,3,20.55,True,False,0,0,1,0,1,0
1,56,75.75,False,False,0,1,1,0,1,0
1,65,110.0,False,True,1,1,1,0,1,0
1,71,20.85,True,False,0,0,0,0,0,0
0,14,80.35,False,True,0,0,1,1,1,0
0,2,70.15,False,True,0,0,1,0,0,0
1,32,84.05,False,True,0,0,0,0,0,1
0,40,67.45,False,False,1,0,0,0,0,0
0,1,20.75,True,False,0,0,0,0,1,0
0,1,89.1,False,True,0,0,1,0,0,1
0,7,69.9,False,True,0,0,1,0,0,0
0,15,51.1,False,False,0,0,1,0,0,0
0,17,94.4,False,True,1,0,0,0,0,1
0,19,78.25,False,True,0,0,1,0,0,1
2,71,25.55,True,False,0,0,0,0,1,0
2,54,60.0,False,False,1,1,0,0,1,0
0,31,90.55,False,True,1,1,1,0,1,0
0,11,76.4,False,True,1,0,0,0,0,0
0,18,84.95,False,True,0,0,1,1,0,0
2,72,110.1,False,True,1,1,1,1,1,0
0,71,99.65,False,True,0,0,1,1,1,0
0,5,45.4,False,False,0,1,0,1,1,0
1,38,69.0,False,False,0,1,0,0,1,0
0,5,48.65,False,False,0,1,1,0,1,0
0,2,44.15,False,False,0,0,1,1,0,1
2,52,59.85,False,False,1,0,0,1,1,0
0,8,75.75,False,True,0,0,1,1,0,1
2,68,80.65,False,False,0,0,1,0,0,0
1,69,20.55,True,False,0,0,1,0,1,0
0,42,66.4,False,False,1,1,1,0,1,0
2,50,100.2,False,True,0,1,1,0,0,0
0,1,19.1,True,False,0,0,1,0,0,1
0,1,80.3,False,True,1,0,1,1,0,1
0,33,44.55,False,False,0,0,1,0,1,0
0,7,20.35,True,False,0,0,0,0,0,0
0,64,91.8,False,True,1,0,1,0,0,0
0,1,74.9,False,True,0,0,1,0,0,1
2,59,20.2,True,False,0,0,1,0,1,0
0,6,50.35,False,False,0,0,0,0,0,0
0,3,18.8,True,False,0,0,0,0,0,0
0,15,20.45,True,False,0,0,0,0,1,0
1,13,64.75,False,False,0,0,1,0,0,0
0,23,98.7,False,True,0,0,1,0,1,0
0,31,89.45,False,True,1,0,0,1,0,0
1,29,58.75,False,False,1,1,1,0,0,0
1,49,20.7,True,False,0,0,0,0,1,0
0,56,85.6,False,True,0,0,1,0,1,0
2,63,80.3,False,False,1,1,1,0,1,0
2,63,79.8,False,False,0,1,0,0,1,0
0,24,79.85,False,True,1,0,1,1,0,0
1,36,54.1,False,False,0,1,0,1,1,0
0,9,80.85,False,True,0,0,1,1,0,1
0,3,24.75,False,False,0,0,0,0,0,1
1,21,80.9,False,False,1,1,0,0,0,0
1,13,24.5,True,False,0,0,0,0,1,0
0,1,20.15,True,False,0,0,1,0,1,0
1,25,20.05,True,False,0,0,0,0,0,0
2,71,19.6,True,False,0,0,1,0,1,0
1,66,114.3,False,True,1,1,1,0,1,0
1,45,100.3,False,True,1,0,1,0,0,0
0,22,80.0,False,True,0,0,1,0,1,0
1,67,20.85,True,False,0,0,1,0,1,0
2,68,89.95,False,True,0,0,1,0,1,0
2,0,20.0,True,False,0,0,0,0,0,0
0,49,90.85,False,True,0,0,1,1,1,1
0,4,48.75,False,False,0,0,0,1,0,0
1,63,80.0,False,False,1,1,0,0,1,0
0,2,79.7,False,True,0,0,0,0,1,1
1,21,20.35,True,False,0,0,1,0,0,0
2,55,57.55,False,False,1,1,0,0,1,1
0,1,20.25,True,False,0,0,1,0,0,0
2,17,19.4,True,False,0,0,0,0,0,0
0,30,100.4,False,True,1,0,1,0,1,0
0,22,57.95,False,False,1,1,1,0,0,0
0,9,59.5,False,False,0,1,1,0,1,0
0,1,19.2,True,False,0,0,0,0,0,0
0,21,86.5,False,True,0,0,1,0,0,1
0,19,59.55,False,False,0,1,0,0,0,0
0,69,103.95,False,True,0,0,1,0,0,1
0,1,25.1,False,False,0,0,1,1,0,1
2,72,103.95,False,True,1,1,1,0,1,0
2,70,68.95,False,False,1,0,0,0,1,0
0,66,103.1,False,True,1,1,1,0,1,0
0,7,24.7,False,False,0,0,1,0,0,0
0,46,110.2,False,True,1,1,1,1,0,0
0,39,48.95,False,False,1,1,1,0,1,1
0,32,62.45,False,False,0,0,0,0,1,0
0,24,89.55,False,True,0,0,1,0,0,0
0,6,83.55,False,True,0,0,1,0,1,1
0,37,78.9,False,False,1,1,1,0,1,0
0,8,20.35,True,False,0,0,0,0,0,0
2,72,71.45,False,False,1,0,1,0,1,0
2,71,46.35,False,False,1,1,0,1,1,0
0,16,94.65,False,True,0,0,1,0,1,0
0,57,49.9,False,False,1,1,1,0,1,0
1,66,25.45,True,False,0,0,0,0,1,0
0,17,89.15,False,True,0,0,1,1,0,1
0,21,20.75,True,False,0,0,0,0,0,0
2,66,66.1,False,False,1,0,1,0,1,0
0,17,75.4,False,False,0,0,1,0,1,0
0,1,70.45,False,True,0,0,1,0,0,1
1,58,60.3,False,False,1,0,0,0,1,1
0,8,21.05,True,False,0,0,0,0,1,0
1,27,69.35,False,False,1,1,0,0,1,0
0,34,88.85,False,True,0,0,0,0,0,0
1,30,97.0,False,True,0,0,1,0,1,0
0,33,66.4,False,False,0,0,1,0,1,0
0,1,24.75,False,False,0,0,0,0,0,1
0,14,69.2,False,False,1,0,0,0,0,0
1,16,79.5,False,True,0,1,1,0,1,0
2,49,100.65,False,True,0,1,0,0,1,0
0,19,103.3,False,True,0,1,0,0,0,1
2,70,79.7,False,False,1,1,0,0,1,0
0,32,61.4,False,False,1,1,0,0,1,0
0,18,69.8,False,True,0,0,1,0,0,0
2,37,40.55,False,False,1,1,1,0,0,0
0,4,75.65,False,True,0,0,1,0,0,0
0,16,90.7,False,True,1,0,0,0,0,0
0,17,80.5,False,True,0,0,1,0,1,0
0,19,60.6,False,False,1,0,1,0,0,0
2,60,101.15,False,True,0,0,0,0,1,0
2,51,24.95,True,False,0,0,1,0,0,0
2,28,20.3,True,False,0,0,1,0,1,0
2,43,60.0,False,False,0,0,1,0,0,0
2,42,20.25,True,False,0,0,0,0,0,0
0,3,78.5,False,True,0,0,1,0,0,1
0,1,44.75,False,False,0,0,0,0,0,0
0,3,19.85,True,False,0,0,0,0,0,1
2,63,98.0,False,True,1,0,0,0,1,0
0,3,79.9,False,True,0,0,1,1,0,1
0,68,107.7,False,True,1,1,1,0,0,0
0,30,99.7,False,True,0,0,1,1,0,1
2,60,104.7,False,True,0,0,0,0,0,0
0,15,58.6,False,False,0,1,1,0,1,1
0,45,93.9,False,True,0,0,1,1,1,0
2,70,86.45,False,False,1,1,0,0,1,0
0,10,98.5,False,True,0,0,1,0,0,1
0,4,19.4,True,False,0,0,0,0,0,0
0,1,50.45,False,False,0,0,1,0,0,1
2,68,24.95,True,False,0,0,1,0,1,0
0,22,75.0,False,True,1,0,0,0,1,0
0,38,94.65,False,True,0,0,1,0,0,1
0,1,100.25,False,True,0,0,1,0,1,1
0,18,78.2,False,True,0,1,0,0,0,0
0,29,94.2,False,True,0,1,1,0,0,0
0,16,88.45,False,True,0,0,1,0,0,1
0,1,69.85,False,True,0,0,1,0,0,1
0,12,81.7,False,True,1,0,0,0,1,1
1,31,50.05,False,False,0,0,1,0,0,0
0,4,79.9,False,True,0,0,1,0,0,1
1,48,69.55,False,False,0,1,1,0,0,0
0,15,25.4,True,False,0,0,1,0,1,1
1,50,90.1,False,True,1,1,1,0,1,0
0,7,44.65,False,False,0,0,1,0,1,0
0,41,83.75,False,True,1,0,1,1,1,1
2,68,80.35,False,True,1,0,0,0,1,0
0,26,98.1,False,True,0,0,1,1,1,0
2,57,53.35,False,False,0,1,0,0,1,0
0,3,19.55,True,False,0,0,0,0,0,0
0,1,20.9,True,False,0,0,0,0,0,1
1,19,48.95,False,False,1,0,1,0,1,0
0,3,54.2,False,False,0,0,1,0,0,0
2,59,24.45,True,False,0,0,0,0,0,0
0,1,69.4,False,True,0,0,1,0,0,1
0,42,40.15,False,False,1,0,1,0,1,0
0,7,74.9,False,True,0,0,1,0,0,1
2,67,25.6,True,False,0,0,0,0,1,0
0,1,70.35,False,True,0,0,1,0,0,0
2,66,91.7,False,False,1,1,0,0,1,0
0,61,89.2,False,True,0,0,0,0,0,0
1,4,24.1,True,False,0,0,0,0,1,0
0,42,74.15,False,True,1,0,1,1,1,1
1,64,53.85,False,False,0,0,1,0,1,0
1,54,115.6,False,True,1,1,1,1,1,0
0,1,19.75,True,False,0,0,1,0,1,0
2,54,24.05,True,False,0,0,1,0,1,0
2,18,25.3,True,False,0,0,0,0,1,0
0,3,84.3,False,True,0,0,0,0,0,0
0,1,70.1,False,True,0,0,1,0,0,1
2,72,89.75,False,False,1,1,0,0,1,0
1,60,97.95,False,True,0,0,1,1,0,0
1,11,20.0,True,False,0,0,1,0,0,0
0,12,78.3,False,True,1,0,1,0,0,1
1,61,103.9,False,True,0,1,0,0,1,0
2,39,20.7,True,False,0,0,0,0,1,0
0,55,96.8,False,True,0,0,1,0,0,1
0,17,94.4,False,True,1,0,1,0,0,1
1,37,20.15,True,False,0,0,0,0,1,0
2,72,26.0,True,False,0,0,1,0,0,0
2,72,77.35,False,False,0,1,0,1,1,0
0,8,66.05,False,False,1,1,0,0,1,0
0,22,19.9,True,False,0,0,0,0,0,0
0,1,84.3,False,True,0,0,0,0,0,1
0,38,68.15,False,False,0,1,0,0,1,0
1,17,80.85,False,False,0,1,0,0,0,0
2,70,75.5,False,False,0,1,1,1,1,0
2,72,92.45,False,False,1,1,0,1,1,1
0,28,80.6,False,True,0,0,1,0,0,0
0,15,83.2,False,True,0,0,1,0,1,0
2,72,87.55,False,False,1,1,1,0,1,0
0,11,99.55,False,True,0,0,1,1,0,1
0,8,81.25,False,True,0,0,1,1,0,1
1,57,109.4,False,True,0,1,1,0,1,0
0,1,19.95,True,False,0,0,0,0,1,1
0,46,45.55,False,False,1,0,0,0,0,0
1,30,20.7,True,False,0,0,0,0,1,0
0,10,75.3,False,True,1,0,0,1,0,0
0,23,99.25,False,True,1,0,1,0,0,1
0,32,93.4,False,True,1,0,1,0,1,0
0,13,73.75,False,True,1,0,1,0,1,0
2,39,80.45,False,True,0,1,1,0,0,1
0,44,88.15,False,True,0,0,1,0,1,0
0,9,49.2,False,False,0,1,0,1,0,0
2,67,19.65,True,False,0,0,0,0,0,0
0,9,79.35,False,True,0,0,1,0,1,1
0,15,79.75,False,True,0,0,1,0,0,1
2,71,105.15,False,True,0,0,1,0,1,0
0,1,49.0,False,False,0,1,0,0,1,0
0,30,100.05,False,True,0,0,1,0,0,1
0,1,69.35,False,True,0,0,1,0,0,1
0,17,49.8,False,False,0,0,1,0,0,0
0,3,85.8,False,True,0,1,0,0,0,1
2,67,79.7,False,False,1,0,1,0,0,1
0,1,20.95,True,False,0,0,0,0,1,0
0,1,50.55,False,False,0,0,0,1,0,1
0,32,79.3,False,True,0,0,0,1,0,0
1,41,19.5,True,False,0,0,0,0,1,0
0,1,80.55,False,True,0,0,1,0,0,1
0,1,44.15,False,False,0,0,0,0,1,0
0,12,84.5,False,True,0,0,1,0,0,1
